,ps_ind_15,ps_reg_03,ps_car_13,ps_car_14,ps_calc_14,ps_car_11_cat_te,ps_reg_01 ps_reg_03,ps_reg_01 ps_car_12,ps_reg_01 ps_car_13,ps_reg_01 ps_car_14,ps_reg_01 ps_car_15,ps_reg_01 ps_calc_04,ps_reg_01 ps_calc_06,ps_reg_01 ps_calc_07,ps_reg_01 ps_calc_08,ps_reg_01 ps_calc_09,ps_reg_01 ps_calc_10,ps_reg_01 ps_calc_11,ps_reg_01 ps_calc_14,ps_reg_02 ps_reg_03,ps_reg_02 ps_car_12,ps_reg_02 ps_car_13,ps_reg_02 ps_car_14,ps_reg_02 ps_calc_01,ps_reg_02 ps_calc_05,ps_reg_02 ps_calc_06,ps_reg_02 ps_calc_08,ps_reg_02 ps_calc_09,ps_reg_02 ps_calc_10,ps_reg_02 ps_calc_11,ps_reg_02 ps_calc_13,ps_reg_03^2,ps_reg_03 ps_car_12,ps_reg_03 ps_car_13,ps_reg_03 ps_car_14,ps_reg_03 ps_car_15,ps_reg_03 ps_calc_01,ps_reg_03 ps_calc_02,ps_reg_03 ps_calc_03,ps_reg_03 ps_calc_04,ps_reg_03 ps_calc_05,ps_reg_03 ps_calc_06,ps_reg_03 ps_calc_07,ps_reg_03 ps_calc_08,ps_reg_03 ps_calc_09,ps_reg_03 ps_calc_10,ps_reg_03 ps_calc_11,ps_reg_03 ps_calc_12,ps_reg_03 ps_calc_13,ps_reg_03 ps_calc_14,ps_car_12 ps_car_13,ps_car_12 ps_car_14,ps_car_12 ps_car_15,ps_car_12 ps_calc_01,ps_car_12 ps_calc_02,ps_car_12 ps_calc_03,ps_car_12 ps_calc_04,ps_car_12 ps_calc_05,ps_car_12 ps_calc_06,ps_car_12 ps_calc_07,ps_car_12 ps_calc_08,ps_car_12 ps_calc_10,ps_car_12 ps_calc_11,ps_car_12 ps_calc_12,ps_car_12 ps_calc_13,ps_car_12 ps_calc_14,ps_car_13^2,ps_car_13 ps_car_14,ps_car_13 ps_car_15,ps_car_13 ps_calc_01,ps_car_13 ps_calc_02,ps_car_13 ps_calc_03,ps_car_13 ps_calc_04,ps_car_13 ps_calc_05,ps_car_13 ps_calc_06,ps_car_13 ps_calc_07,ps_car_13 ps_calc_08,ps_car_13 ps_calc_09,ps_car_13 ps_calc_10,ps_car_13 ps_calc_11,ps_car_13 ps_calc_12,ps_car_13 ps_calc_13,ps_car_13 ps_calc_14,ps_car_14^2,ps_car_14 ps_car_15,ps_car_14 ps_calc_01,ps_car_14 ps_calc_02,ps_car_14 ps_calc_03,ps_car_14 ps_calc_04,ps_car_14 ps_calc_05,ps_car_14 ps_calc_06,ps_car_14 ps_calc_07,ps_car_14 ps_calc_08,ps_car_14 ps_calc_09,ps_car_14 ps_calc_10,ps_car_14 ps_calc_11,ps_car_14 ps_calc_12,ps_car_14 ps_calc_13,ps_car_14 ps_calc_14,ps_car_15 ps_calc_01,ps_car_15 ps_calc_02,ps_car_15 ps_calc_03,ps_car_15 ps_calc_04,ps_car_15 ps_calc_05,ps_car_15 ps_calc_06,ps_car_15 ps_calc_07,ps_car_15 ps_calc_08,ps_car_15 ps_calc_09,ps_car_15 ps_calc_10,ps_car_15 ps_calc_11,ps_car_15 ps_calc_13,ps_car_15 ps_calc_14,ps_calc_01 ps_calc_04,ps_calc_01 ps_calc_05,ps_calc_01 ps_calc_06,ps_calc_01 ps_calc_07,ps_calc_01 ps_calc_10,ps_calc_01 ps_calc_13,ps_calc_01 ps_calc_14,ps_calc_02 ps_calc_03,ps_calc_02 ps_calc_04,ps_calc_02 ps_calc_05,ps_calc_02 ps_calc_07,ps_calc_02 ps_calc_10,ps_calc_02 ps_calc_11,ps_calc_02 ps_calc_14,ps_calc_03 ps_calc_04,ps_calc_03 ps_calc_06,ps_calc_03 ps_calc_07,ps_calc_03 ps_calc_08,ps_calc_03 ps_calc_09,ps_calc_03 ps_calc_10,ps_calc_03 ps_calc_11,ps_calc_03 ps_calc_13,ps_calc_03 ps_calc_14,ps_calc_04 ps_calc_05,ps_calc_04 ps_calc_06,ps_calc_04 ps_calc_07,ps_calc_04 ps_calc_08,ps_calc_04 ps_calc_10,ps_calc_04 ps_calc_11,ps_calc_04 ps_calc_14,ps_calc_05 ps_calc_06,ps_calc_05 ps_calc_07,ps_calc_05 ps_calc_08,ps_calc_05 ps_calc_09,ps_calc_05 ps_calc_10,ps_calc_05 ps_calc_11,ps_calc_05 ps_calc_13,ps_calc_05 ps_calc_14,ps_calc_06 ps_calc_07,ps_calc_06 ps_calc_08,ps_calc_06 ps_calc_10,ps_calc_06 ps_calc_11,ps_calc_06 ps_calc_13,ps_calc_06 ps_calc_14,ps_calc_07 ps_calc_08,ps_calc_07 ps_calc_10,ps_calc_07 ps_calc_11,ps_calc_07 ps_calc_14,ps_calc_08 ps_calc_09,ps_calc_08 ps_calc_10,ps_calc_08 ps_calc_11,ps_calc_08 ps_calc_14,ps_calc_09 ps_calc_10,ps_calc_10 ps_calc_11,ps_calc_10 ps_calc_13,ps_calc_10 ps_calc_14,ps_calc_11 ps_calc_13,ps_calc_11 ps_calc_14,ps_calc_13 ps_calc_14,ps_calc_14^2
1086,6,1.4337450959,0.7267363079000001,0.3615245497,5,0.09971539574787695,1.00362156713,0.2213594362,0.50871541553,0.25306718478999995,2.32163735328,2.0999999999999996,4.8999999999999995,1.4,7.699999999999999,1.4,5.6,2.0999999999999996,3.5,2.00724313426,0.4427188724,1.01743083106,0.5061343695799999,1.26,1.4,9.799999999999999,15.399999999999999,2.8,11.2,4.199999999999999,2.8,2.0556250000173,0.4533900086899128,1.0419546174640975,0.5183340501798308,4.755194528176365,1.2903705863100001,0.86024705754,0.71687254795,4.3012352877,1.4337450959,10.036215671299999,2.8674901918,15.771196054899999,2.8674901918,11.4699607672,4.3012352877,2.8674901918,2.8674901918,7.1687254795,0.2298141991183052,0.11432410070578697,1.0488088481284104,0.2846049894,0.1897366596,0.158113883,0.9486832980000001,0.316227766,2.2135943620000003,0.632455532,3.4785054260000003,2.529822128,0.9486832980000001,0.632455532,0.632455532,1.58113883,0.5281456612201237,0.26273301646418806,2.4103116548649077,0.6540626771100001,0.43604178474000005,0.36336815395000005,2.1802089237000004,0.7267363079000001,5.0871541553,1.4534726158000002,7.994099386900001,1.4534726158000002,5.813890463200001,2.1802089237000004,1.4534726158000002,1.4534726158000002,3.6336815395000004,0.13070000003578774,1.199041283873217,0.32537209473,0.21691472981999999,0.18076227485,1.0845736491,0.3615245497,2.5306718479,0.7230490994,3.9767700466999996,0.7230490994,2.8921963976,1.0845736491,0.7230490994,0.7230490994,1.8076227484999998,2.9849623113600003,1.98997487424,1.6583123952,9.9498743712,3.3166247904,23.216373532800002,6.6332495808,36.4828726944,6.6332495808,26.5329983232,9.9498743712,6.6332495808,16.583123952,2.7,0.9,6.3,1.8,7.2,1.8,4.5,0.3,1.7999999999999998,0.6,1.2,4.8,1.7999999999999998,3.0,1.5,3.5,1.0,5.5,1.0,4.0,1.5,1.0,2.5,3.0,21.0,6.0,33.0,24.0,9.0,15.0,7.0,2.0,11.0,2.0,8.0,3.0,2.0,5.0,14.0,77.0,56.0,21.0,14.0,35.0,22.0,16.0,6.0,10.0,22.0,88.0,33.0,55.0,16.0,24.0,16.0,40.0,6.0,15.0,10.0,25.0
1087,11,0.8952568512334703,0.7368404741,0.3615245497,8,0.0987004256961779,0.17905137024669407,0.06324555320000001,0.14736809482,0.07230490994,0.6928203230200001,0.2,1.6,0.6000000000000001,2.0,0.2,0.4,0.2,1.6,0.26857705537004106,0.0948683298,0.22105214223,0.10845736490999999,0.0,0.3,2.4,3.0,0.3,0.6,0.3,0.8999999999999999,0.801484829680468,0.28310507406175467,0.6596614827041434,0.3236573300080202,3.101260704287205,0.0,0.8057311661101233,0.17905137024669407,0.8952568512334703,0.8952568512334703,7.1620548098677626,2.685770553700411,8.952568512334704,0.8952568512334703,1.7905137024669406,0.8952568512334703,1.7905137024669406,2.685770553700411,7.1620548098677626,0.23300941702302386,0.11432410070578697,1.095445114940065,0.0,0.2846049894,0.06324555320000001,0.316227766,0.316227766,2.529822128,0.9486832980000001,3.16227766,0.632455532,0.316227766,0.632455532,0.9486832980000001,2.529822128,0.5429338842719127,0.266385920599737,2.5524902764008597,0.0,0.66315642669,0.14736809482,0.7368404741,0.7368404741,5.8947237928,2.2105214223,7.368404741,0.7368404741,1.4736809482,0.7368404741,1.4736809482,2.2105214223,5.8947237928,0.13070000003578774,1.25235777651407,0.0,0.32537209473,0.07230490994,0.3615245497,0.3615245497,2.8921963976,1.0845736491,3.6152454969999996,0.3615245497,0.7230490994,0.3615245497,0.7230490994,1.0845736491,2.8921963976,0.0,3.11769145359,0.6928203230200001,3.4641016151,3.4641016151,27.7128129208,10.3923048453,34.641016151,3.4641016151,6.9282032302,3.4641016151,10.3923048453,27.7128129208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000002,0.9,0.9,2.7,1.8,0.9,7.2,0.2,1.6,0.6000000000000001,2.0,0.2,0.4,0.2,0.6000000000000001,1.6,1.0,8.0,3.0,10.0,2.0,1.0,8.0,8.0,3.0,10.0,1.0,2.0,1.0,3.0,8.0,24.0,80.0,16.0,8.0,24.0,64.0,30.0,6.0,3.0,24.0,10.0,20.0,10.0,80.0,2.0,2.0,6.0,16.0,3.0,8.0,24.0,64.0
1088,10,0.8796306043000001,0.7517747597,0.3348133809,9,0.10025608982871202,0.79166754387,0.36000000000000004,0.6765972837299999,0.30133204281000003,2.54558441223,1.8,7.2,2.7,9.0,1.8,9.9,6.3,8.1,0.35185224172000007,0.16000000000000003,0.30070990388,0.13392535236,0.36000000000000004,0.8,3.2,4.0,0.8,4.4,2.8000000000000003,0.8,0.7737500000211833,0.35185224172000007,0.6612840861723983,0.2945120965687931,2.487971060918373,0.79166754387,0.26388918129,0.79166754387,1.7592612086000001,1.7592612086000001,7.0370448344000005,2.6388918129000003,8.796306043000001,1.7592612086000001,9.6759366473,6.1574142301000006,2.6388918129000003,1.7592612086000001,7.9166754387000005,0.30070990388,0.13392535236,1.1313708498800001,0.36000000000000004,0.12,0.36000000000000004,0.8,0.8,3.2,1.2000000000000002,4.0,4.4,2.8000000000000003,1.2000000000000002,0.8,3.6,0.5651652893219927,0.2517042489704421,2.1263401220003044,0.6765972837299999,0.22553242790999997,0.6765972837299999,1.5035495194,1.5035495194,6.0141980776,2.2553242791,7.517747597,1.5035495194,8.2695223567,5.2624233179,2.2553242791,1.5035495194,6.7659728373,0.11210000002968849,0.946995248250073,0.30133204281000003,0.10044401427,0.30133204281000003,0.6696267618,0.6696267618,2.6785070472,1.0044401427,3.348133809,0.6696267618,3.6829471899,2.3436936663,1.0044401427,0.6696267618,3.0133204281,2.54558441223,0.84852813741,2.54558441223,5.6568542494,5.6568542494,22.6274169976,8.485281374100001,28.284271247,5.6568542494,31.112698371700002,19.798989872900002,5.6568542494,25.4558441223,1.8,1.8,7.2,2.7,9.9,1.8,8.1,0.27,0.6,0.6,0.8999999999999999,3.3,2.1,2.6999999999999997,1.8,7.2,2.7,9.0,1.8,9.9,6.3,1.8,8.1,4.0,16.0,6.0,20.0,22.0,14.0,18.0,16.0,6.0,20.0,4.0,22.0,14.0,4.0,18.0,24.0,80.0,88.0,56.0,16.0,72.0,30.0,33.0,21.0,27.0,20.0,110.0,70.0,90.0,22.0,77.0,22.0,99.0,14.0,63.0,18.0,81.0
1089,12,0.6619101146999999,0.6033823398,0.34727510710000004,6,0.10177331706311492,0.5295280917599999,0.25298221280000005,0.48270587184,0.27782008568000005,2.4000000000000004,1.6,6.4,3.2,8.8,0.0,6.4,6.4,4.800000000000001,0.26476404587999997,0.12649110640000003,0.24135293592,0.13891004284000003,0.24,0.8,3.2,4.4,0.0,3.2,3.2,1.2000000000000002,0.4381249999421671,0.20931435686438477,0.39938487374497234,0.2298649059730158,1.9857303440999998,0.39714606882,0.06619101146999999,0.26476404587999997,1.3238202293999999,1.3238202293999999,5.2952809175999995,2.6476404587999998,7.2810112617,0.0,5.2952809175999995,5.2952809175999995,0.6619101146999999,1.9857303440999998,3.9714606881999996,0.1908062493588069,0.10981803130564376,0.9486832980000001,0.1897366596,0.031622776600000006,0.12649110640000003,0.632455532,0.632455532,2.529822128,1.264911064,3.4785054260000003,2.529822128,2.529822128,0.316227766,0.9486832980000001,1.8973665960000001,0.3640702479825227,0.20953966667629362,1.8101470194,0.36202940388,0.06033823398,0.24135293592,1.2067646796,1.2067646796,4.8270587184,2.4135293592,6.6372057378000004,0.0,4.8270587184,4.8270587184,0.6033823398,1.8101470194,3.6202940388,0.12060000001131649,1.0418253213000002,0.20836506426,0.034727510710000006,0.13891004284000003,0.6945502142000001,0.6945502142000001,2.7782008568000003,1.3891004284000001,3.8200261781000004,0.0,2.7782008568000003,2.7782008568000003,0.34727510710000004,1.0418253213000002,2.0836506426000003,1.7999999999999998,0.30000000000000004,1.2000000000000002,6.0,6.0,24.0,12.0,33.0,0.0,24.0,24.0,9.0,18.0,1.2,1.2,4.8,2.4,4.8,1.7999999999999998,3.5999999999999996,0.04000000000000001,0.2,0.2,0.4,0.8,0.8,0.6000000000000001,0.8,3.2,1.6,4.4,0.0,3.2,3.2,1.2000000000000002,2.4000000000000004,4.0,16.0,8.0,22.0,16.0,16.0,12.0,16.0,8.0,22.0,0.0,16.0,16.0,6.0,12.0,32.0,88.0,64.0,64.0,24.0,48.0,44.0,32.0,32.0,24.0,0.0,88.0,88.0,66.0,0.0,64.0,24.0,48.0,24.0,48.0,18.0,36.0
1090,4,1.5419143944999998,1.078461178,0.3820994635,13,0.10002997511625226,1.3877229550499999,0.33674916483,0.9706150602,0.34388951715000005,3.24499614795,1.8,6.3,5.4,8.1,0.9,9.9,4.5,11.700000000000001,2.1586801522999997,0.5238320341799999,1.5098456491999999,0.5349392489,0.7,4.199999999999999,9.799999999999999,12.6,1.4,15.399999999999999,7.0,2.8,2.377499999966301,0.5769315384302556,1.6628948142676265,0.5891646629013773,5.559451411801284,0.7709571972499999,0.3083828789,0.4625743183499999,3.0838287889999996,4.625743183499999,10.7934007615,9.251486366999998,13.877229550499997,1.5419143944999998,16.9610583395,7.709571972499999,1.5419143944999998,3.0838287889999996,20.044887128499997,0.40352322332564217,0.1429685280173512,1.3490737564181845,0.18708286935,0.07483314774,0.11224972160999999,0.7483314774,1.1224972161,2.6191601709,2.2449944322,3.3674916482999997,4.1158231256999995,1.8708286934999998,0.3741657387,0.7483314774,4.864154603099999,1.1630785124531475,0.412079437519378,3.888447075915132,0.539230589,0.2156922356,0.3235383534,2.156922356,3.235383534,7.549228246,6.470767068,9.706150602,1.078461178,11.863072958,5.392305889999999,1.078461178,2.156922356,14.019995313999999,0.14600000000698785,1.3776792079902906,0.19104973175,0.0764198927,0.11462983905,0.764198927,1.1462983905000002,2.6746962445,2.2925967810000003,3.4388951715,0.3820994635,4.2030940985,1.9104973175,0.3820994635,0.764198927,4.9672930255,1.80277563775,0.7211102551,1.08166538265,7.211102551,10.8166538265,25.2388589285,21.633307653,32.4499614795,3.6055512755,39.6610640305,18.027756377499998,7.211102551,46.8721665815,1.0,1.5,3.5,3.0,5.5,1.0,6.5,0.06,0.4,0.6000000000000001,1.2000000000000002,2.2,1.0,2.6,0.6,2.1,1.7999999999999998,2.6999999999999997,0.3,3.3,1.5,0.6,3.9,6.0,14.0,12.0,18.0,22.0,10.0,26.0,21.0,18.0,27.0,3.0,33.0,15.0,6.0,39.0,42.0,63.0,77.0,35.0,14.0,91.0,54.0,66.0,30.0,78.0,9.0,99.0,45.0,117.0,11.0,55.0,22.0,143.0,10.0,65.0,26.0,169.0
1091,2,0.8952568512334703,1.1946592585,0.4349712634,10,0.09892579486636544,0.17905137024669407,0.08485281374,0.2389318517,0.08699425268,0.7211102551,0.2,1.8,0.0,2.0,0.6000000000000001,1.0,0.8,2.0,0.08952568512334703,0.04242640687,0.11946592585,0.04349712634,0.04000000000000001,0.2,0.9,1.0,0.30000000000000004,0.5,0.4,0.4,0.801484829680468,0.37982531423586274,1.0695268860616225,0.38941100364852843,3.2278944818649524,0.35810274049338814,0.8057311661101233,0.0,0.8952568512334703,1.7905137024669406,8.057311661101233,0.0,8.952568512334704,2.685770553700411,4.476284256167352,3.5810274049338813,0.8952568512334703,3.5810274049338813,8.952568512334704,0.506850997721335,0.18454267797766338,1.5297058540501045,0.16970562748,0.38183766183,0.0,0.4242640687,0.8485281374,3.8183766183,0.0,4.242640687,2.1213203435,1.6970562748,0.4242640687,1.6970562748,4.242640687,1.4272107439197699,0.5196424470022522,4.307405213272559,0.4778637034,1.07519333265,0.0,1.1946592585,2.389318517,10.7519333265,0.0,11.946592585,3.5839777755,5.9732962925,4.778637034,1.1946592585,4.778637034,11.946592585,0.18919999998379217,1.5683111935577163,0.17398850536,0.39147413706,0.0,0.4349712634,0.8699425268,3.9147413706,0.0,4.349712633999999,1.3049137901999999,2.1748563169999997,1.7398850536,0.4349712634,1.7398850536,4.349712633999999,1.4422205102,3.24499614795,0.0,3.6055512755,7.211102551,32.4499614795,0.0,36.055512754999995,10.8166538265,18.027756377499998,14.422205102,14.422205102,36.055512754999995,0.4,0.8,3.6,0.0,2.0,1.6,4.0,0.0,0.9,1.8,0.0,4.5,3.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,10.0,5.0,4.0,10.0,18.0,0.0,20.0,6.0,10.0,8.0,8.0,20.0,0.0,90.0,45.0,36.0,36.0,90.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,100.0,15.0,20.0,20.0,50.0,16.0,40.0,40.0,100.0
1092,7,0.8952568512334703,1.0402836549,0.4009987531000001,10,0.10023145510350343,0.08952568512334703,0.04242640687,0.10402836549000001,0.04009987531000001,0.33166247904,0.0,0.8,0.30000000000000004,1.1,0.1,0.6000000000000001,0.6000000000000001,1.0,0.08952568512334703,0.04242640687,0.10402836549000001,0.04009987531000001,0.010000000000000002,0.1,0.8,1.1,0.1,0.6000000000000001,0.6000000000000001,0.5,0.801484829680468,0.37982531423586274,0.9313210692754201,0.3589968810488539,2.9692310665763726,0.08952568512334703,0.8057311661101233,0.7162054809867763,0.0,0.8952568512334703,7.1620548098677626,2.685770553700411,9.847825363568173,0.8952568512334703,5.371541107400822,5.371541107400822,0.8952568512334703,4.476284256167352,8.952568512334704,0.4413549760299807,0.1701293625338328,1.4071247279263888,0.04242640687,0.38183766183,0.33941125496,0.0,0.4242640687,3.3941125496,1.2727922061,4.6669047557,2.5455844122,2.5455844122,0.4242640687,2.1213203435,4.242640687,1.0821900826521025,0.4171524484852108,3.450230558889259,0.10402836549000001,0.9362552894100001,0.8322269239200001,0.0,1.0402836549,8.3222692392,3.1208509647000002,11.443120203900001,1.0402836549,6.2417019294000005,6.2417019294000005,1.0402836549,5.2014182745,10.402836549,0.16079999998775485,1.3299624054509493,0.04009987531000001,0.3608988777900001,0.3207990024800001,0.0,0.4009987531000001,3.207990024800001,1.2029962593000003,4.410986284100002,0.4009987531000001,2.4059925186000006,2.4059925186000006,0.4009987531000001,2.0049937655000005,4.009987531000001,0.33166247904,2.9849623113600003,2.65329983232,0.0,3.3166247904,26.5329983232,9.9498743712,36.4828726944,3.3166247904,19.8997487424,19.8997487424,16.583123952,33.166247904,0.0,0.1,0.8,0.30000000000000004,0.6000000000000001,0.5,1.0,0.7200000000000001,0.0,0.9,2.7,5.4,5.4,9.0,0.0,6.4,2.4000000000000004,8.8,0.8,4.800000000000001,4.800000000000001,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,11.0,1.0,6.0,6.0,5.0,10.0,24.0,88.0,48.0,48.0,40.0,80.0,33.0,18.0,18.0,30.0,11.0,66.0,66.0,110.0,6.0,36.0,30.0,60.0,30.0,60.0,50.0,100.0
1093,6,0.6986594306,0.7883579545,0.3774917218,12,0.09999047618701845,0.6287934875400001,0.40249223595,0.70952215905,0.33974254962,2.54558441223,1.8,7.2,2.7,9.0,0.0,4.5,7.2,10.8,0.13973188612,0.08944271910000001,0.15767159090000002,0.07549834436000001,0.06,0.2,1.6,2.0,0.0,1.0,1.6,0.4,0.48812499996631625,0.31244999598860873,0.5507937195999507,0.26373815140900164,1.9761072844364973,0.20959782918,0.13973188612,0.6287934875400001,1.3973188612,0.6986594306,5.5892754448,2.0959782918,6.986594306000001,0.0,3.4932971530000003,5.5892754448,1.3973188612,1.3973188612,8.3839131672,0.3525643953729704,0.16881943017766374,1.264911064046814,0.13416407865,0.08944271910000001,0.40249223595,0.894427191,0.4472135955,3.577708764,1.3416407865,4.472135955,2.2360679775,3.577708764,0.894427191,0.894427191,5.366563146,0.6215082644234241,0.2975986016389311,2.2298130224808084,0.23650738635,0.15767159090000002,0.70952215905,1.576715909,0.7883579545,6.306863636,2.3650738635,7.883579545,0.0,3.9417897725,6.306863636,1.576715909,1.576715909,9.460295454,0.1425000000275286,1.0677078252888264,0.11324751654,0.07549834436000001,0.33974254962,0.7549834436,0.3774917218,3.0199337744,1.1324751654,3.774917218,0.0,1.887458609,3.0199337744,0.7549834436,0.7549834436,4.5299006616,0.84852813741,0.5656854249400001,2.54558441223,5.6568542494,2.8284271247,22.6274169976,8.485281374100001,28.284271247,0.0,14.1421356235,22.6274169976,5.6568542494,33.941125496400005,0.6,0.3,2.4,0.8999999999999999,1.5,0.6,3.5999999999999996,0.18000000000000002,0.4,0.2,0.6000000000000001,1.0,1.6,2.4000000000000004,1.8,7.2,2.7,9.0,0.0,4.5,7.2,1.8,10.8,2.0,16.0,6.0,20.0,10.0,16.0,24.0,8.0,3.0,10.0,0.0,5.0,8.0,2.0,12.0,24.0,80.0,40.0,64.0,16.0,96.0,30.0,15.0,24.0,36.0,0.0,50.0,80.0,120.0,0.0,40.0,10.0,60.0,16.0,96.0,24.0,144.0
1094,0,0.5711829829,0.5916254399,0.3807886553,7,0.11870826631629469,0.51406468461,0.2846049894,0.5324628959100001,0.34270978977,2.38117617999,2.7,8.1,3.6,7.2,3.6,9.0,4.5,6.3,0.11423659658000002,0.06324555320000001,0.11832508798000002,0.07615773106000001,0.08000000000000002,0.6000000000000001,1.8,1.6,0.8,2.0,1.0,0.4,0.32624999995454174,0.18062391865968322,0.3379263835216067,0.2174999999887339,1.511208125885684,0.22847319316000003,0.28559149145,0.45694638632000006,1.7135489487000002,1.7135489487000002,5.1406468461,2.2847319316,4.5694638632,2.2847319316,5.711829829,2.8559149145,0.0,1.1423659658,3.9982808803000003,0.1870883911683443,0.12041594578366306,0.8366600265007241,0.12649110640000003,0.158113883,0.25298221280000005,0.9486832980000001,0.9486832980000001,2.846049894,1.264911064,2.529822128,3.16227766,1.58113883,0.0,0.632455532,2.2135943620000003,0.3500206611368686,0.225284255700792,1.5652937832955396,0.23665017596000004,0.29581271995,0.4733003519200001,1.7748763197000001,1.7748763197000001,5.3246289591,2.3665017596,4.7330035192,2.3665017596,5.9162543990000005,2.9581271995000002,0.0,1.1832508798,4.141378079300001,0.1450000000051822,1.007472084011981,0.15231546212000002,0.19039432765,0.30463092424000004,1.1423659659,1.1423659659,3.4270978977,1.5231546212,3.0463092424,1.5231546212,3.807886553,1.9039432765,0.0,0.7615773106,2.6655205871,1.0583005244400001,1.32287565555,2.1166010488800002,7.937253933300001,7.937253933300001,23.8117617999,10.5830052444,21.1660104888,10.5830052444,26.457513111,13.2287565555,5.2915026222,18.5202591777,1.2000000000000002,1.2000000000000002,3.6,1.6,4.0,0.8,2.8000000000000003,0.4,1.5,1.5,2.0,5.0,2.5,3.5,2.4000000000000004,7.2,3.2,6.4,3.2,8.0,4.0,1.6,5.6000000000000005,9.0,27.0,12.0,24.0,30.0,15.0,21.0,27.0,12.0,24.0,12.0,30.0,15.0,6.0,21.0,36.0,72.0,90.0,45.0,18.0,63.0,32.0,40.0,20.0,28.0,32.0,80.0,40.0,56.0,40.0,50.0,20.0,70.0,10.0,35.0,14.0,49.0
1095,11,1.0980095628,1.1501347388,0.4349712634,6,0.09989200683873511,0.32940286884,0.12727922061,0.34504042164,0.13049137902,1.03923048453,0.6,1.7999999999999998,0.0,2.6999999999999997,0.6,1.5,2.6999999999999997,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.205625000000247,0.46584600458503617,1.2628589417108802,0.4776026067563976,3.803616699890725,0.87840765024,0.87840765024,0.98820860652,2.1960191256,2.1960191256,6.5880573768,0.0,9.8820860652,2.1960191256,5.4900478139999995,9.8820860652,3.2940286884,5.4900478139999995,6.5880573768,0.4879608438364998,0.18454267797766338,1.4696938456125674,0.33941125496,0.33941125496,0.38183766183,0.8485281374,0.8485281374,2.5455844122,0.0,3.8183766183,2.1213203435,3.8183766183,1.2727922061,2.1213203435,2.5455844122,1.3228099173945445,0.500275560416065,3.984183606259697,0.9201077910400001,0.9201077910400001,1.0351212649200001,2.3002694776,2.3002694776,6.9008084328,0.0,10.3512126492,2.3002694776,5.7506736940000005,10.3512126492,3.4504042164,5.7506736940000005,6.9008084328,0.18919999998379217,1.5067846560660274,0.34797701072,0.34797701072,0.39147413706,0.8699425268,0.8699425268,2.6098275803999997,0.0,3.9147413706,0.8699425268,2.1748563169999997,3.9147413706,1.3049137901999999,2.1748563169999997,2.6098275803999997,2.7712812920800003,2.7712812920800003,3.11769145359,6.9282032302,6.9282032302,20.7846096906,0.0,31.1769145359,6.9282032302,17.3205080755,31.1769145359,17.3205080755,20.7846096906,1.6,1.6,4.800000000000001,0.0,4.0,4.0,4.800000000000001,0.7200000000000001,1.6,1.6,0.0,4.0,7.2,4.800000000000001,1.8,5.4,0.0,8.1,1.8,4.5,8.1,4.5,5.4,4.0,12.0,0.0,18.0,10.0,18.0,12.0,12.0,0.0,18.0,4.0,10.0,18.0,10.0,12.0,0.0,54.0,30.0,54.0,30.0,36.0,0.0,0.0,0.0,0.0,18.0,45.0,81.0,54.0,10.0,45.0,25.0,30.0,45.0,54.0,30.0,36.0
